Is this a test run?  False
Is this a full build?  True
5198 metadata files located
No previous metadata detected. Downloading metadata
Downloading began at  Fri May  6 13:35:37 2016
2016-05-06 13:35:55 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/109/OMI-Aura_L2-OMMYDCLD_2013m0419t1619-o46606_v003-2015m0221t112209.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2013m0419t1619-o46606_v003-2015m0221t112209.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/339/OMI-Aura_L2-OMMYDCLD_2005m1205t1636-o07404_v003-2014m1219t053509.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2005m1205t1636-o07404_v003-2014m1219t053509.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/294/OMI-Aura_L2-OMMYDCLD_2011m1021t1623-o38655_v003-2015m0210t123544.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2011m1021t1623-o38655_v003-2015m0210t123544.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/104/OMI-Aura_L2-OMMYDCLD_2006m0414t1635-o09297_v003-2014m1222t132140.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m0414t1635-o09297_v003-2014m1222t132140.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/178/OMI-Aura_L2-OMMYDCLD_2009m0627t1804-o26336_v003-2015m0122t024530.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2009m0627t1804-o26336_v003-2015m0122t024530.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/051/OMI-Aura_L2-OMMYDCLD_2010m0220t1625-o29801_v003-2015m0128t012026.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m0220t1625-o29801_v003-2015m0128t012026.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/093/OMI-Aura_L2-OMMYDCLD_2012m0402t1604-o41043_v003-2015m0214t082157.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2012m0402t1604-o41043_v003-2015m0214t082157.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/012/OMI-Aura_L2-OMMYDCLD_2008m0112t1638-o18588_v003-2015m0110t120158.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0112t1638-o18588_v003-2015m0110t120158.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/356/OMI-Aura_L2-OMMYDCLD_2012m1221t1740-o44874_v003-2015m0219t064948.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m1221t1740-o44874_v003-2015m0219t064948.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/020/OMI-Aura_L2-OMMYDCLD_2006m0120t1649-o08074_v003-2014m1220t081557.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m0120t1649-o08074_v003-2014m1220t081557.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/080/OMI-Aura_L2-OMMYDCLD_2013m0321t2322-o46188_v003-2015m0221t025956.he5.xml [2530] -> "OMI-Aura_L2-OMMYDCLD_2013m0321t2322-o46188_v003-2015m0221t025956.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/253/OMI-Aura_L2-OMMYDCLD_2013m0910t1437-o48702_v003-2015m0224t105540.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2013m0910t1437-o48702_v003-2015m0224t105540.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/119/OMI-Aura_L2-OMMYDCLD_2011m0429t1714-o36107_v003-2015m0207t023951.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2011m0429t1714-o36107_v003-2015m0207t023951.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/350/OMI-Aura_L2-OMMYDCLD_2013m1216t1651-o50116_v003-2015m0228t121828.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m1216t1651-o50116_v003-2015m0228t121828.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/299/OMI-Aura_L2-OMMYDCLD_2010m1026t1712-o33413_v003-2015m0202t163726.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m1026t1712-o33413_v003-2015m0202t163726.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2009/118/OMI-Aura_L2-OMMYDCLD_2009m0428t1738-o25462_v003-2015m0119t204701.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0428t1738-o25462_v003-2015m0119t204701.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/288/OMI-Aura_L2-OMMYDCLD_2013m1015t2318-o49217_v003-2015m0227t110839.he5.xml [2530] -> "OMI-Aura_L2-OMMYDCLD_2013m1015t2318-o49217_v003-2015m0227t110839.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/297/OMI-Aura_L2-OMMYDCLD_2005m1024t1602-o06792_v003-2014m1218t161915.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2005m1024t1602-o06792_v003-2014m1218t161915.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/350/OMI-Aura_L2-OMMYDCLD_2006m1216t1550-o12879_v003-2014m1231t033805.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m1216t1550-o12879_v003-2014m1231t033805.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/290/OMI-Aura_L2-OMMYDCLD_2009m1017t1753-o27967_v003-2015m0124t185943.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2009m1017t1753-o27967_v003-2015m0124t185943.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2004/288/OMI-Aura_L2-OMMYDCLD_2004m1014t1559-o01331_v003-2014m1210t215642.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2004m1014t1559-o01331_v003-2014m1210t215642.he5.xml" [1]
2016-05-06 13:35:56 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2009/076/OMI-Aura_L2-OMMYDCLD_2009m0317t1656-o24850_v003-2015m0119t004832.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2009m0317t1656-o24850_v003-2015m0119t004832.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/324/OMI-Aura_L2-OMMYDCLD_2005m1120t1720-o07186_v003-2014m1219t003838.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2005m1120t1720-o07186_v003-2014m1219t003838.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/348/OMI-Aura_L2-OMMYDCLD_2011m1214t1045-o39438_v003-2015m0211t175018.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2011m1214t1045-o39438_v003-2015m0211t175018.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/325/OMI-Aura_L2-OMMYDCLD_2012m1120t1645-o44422_v003-2015m0218t183648.he5.xml [2521] -> "OMI-Aura_L2-OMMYDCLD_2012m1120t1645-o44422_v003-2015m0218t183648.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2009/070/OMI-Aura_L2-OMMYDCLD_2009m0311t1553-o24762_v003-2015m0118t223013.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0311t1553-o24762_v003-2015m0118t223013.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/014/OMI-Aura_L2-OMMYDCLD_2013m0114t1651-o45223_v003-2015m0219t170639.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m0114t1651-o45223_v003-2015m0219t170639.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/142/OMI-Aura_L2-OMMYDCLD_2008m0521t1633-o20481_v003-2015m0113t085639.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2008m0521t1633-o20481_v003-2015m0113t085639.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/046/OMI-Aura_L2-OMMYDCLD_2006m0215t1550-o08452_v003-2014m1220t165901.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m0215t1550-o08452_v003-2014m1220t165901.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/198/OMI-Aura_L2-OMMYDCLD_2009m0717t1738-o26627_v003-2015m0122t181510.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0717t1738-o26627_v003-2015m0122t181510.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/256/OMI-Aura_L2-OMMYDCLD_2013m0913t1011-o48743_v003-2015m0224t115015.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2013m0913t1011-o48743_v003-2015m0224t115015.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2004/315/OMI-Aura_L2-OMMYDCLD_2004m1110t1716-o01725_v003-2014m1211t124818.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2004m1110t1716-o01725_v003-2014m1211t124818.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/043/OMI-Aura_L2-OMMYDCLD_2008m0212t1556-o19039_v003-2015m0111t072526.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2008m0212t1556-o19039_v003-2015m0111t072526.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/284/OMI-Aura_L2-OMMYDCLD_2005m1011t1634-o06603_v003-2014m1218t120948.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2005m1011t1634-o06603_v003-2014m1218t120948.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/282/OMI-Aura_L2-OMMYDCLD_2013m1009t0230-o49117_v003-2015m0226t162313.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m1009t0230-o49117_v003-2015m0226t162313.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/025/OMI-Aura_L2-OMMYDCLD_2008m0125t1607-o18777_v003-2015m0110t165633.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0125t1607-o18777_v003-2015m0110t165633.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/079/OMI-Aura_L2-OMMYDCLD_2011m0320t1759-o35525_v003-2015m0206t075945.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2011m0320t1759-o35525_v003-2015m0206t075945.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/032/OMI-Aura_L2-OMMYDCLD_2011m0201t1659-o34840_v003-2015m0205t000111.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2011m0201t1659-o34840_v003-2015m0205t000111.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/080/OMI-Aura_L2-OMMYDCLD_2007m0321t1654-o14263_v003-2015m0102t140307.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2007m0321t1654-o14263_v003-2015m0102t140307.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/096/OMI-Aura_L2-OMMYDCLD_2012m0405t1317-o41085_v003-2015m0214t090907.he5.xml [2524] -> "OMI-Aura_L2-OMMYDCLD_2012m0405t1317-o41085_v003-2015m0214t090907.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/361/OMI-Aura_L2-OMMYDCLD_2010m1227t1543-o34315_v003-2015m0203t192649.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m1227t1543-o34315_v003-2015m0203t192649.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/184/OMI-Aura_L2-OMMYDCLD_2007m0703t1749-o15778_v003-2015m0105t134442.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m0703t1749-o15778_v003-2015m0105t134442.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/311/OMI-Aura_L2-OMMYDCLD_2008m1106t1618-o22942_v003-2015m0116t191455.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2008m1106t1618-o22942_v003-2015m0116t191455.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2004/281/OMI-Aura_L2-OMMYDCLD_2004m1007t1553-o01229_v003-2014m1210t191832.he5.xml [2525] -> "OMI-Aura_L2-OMMYDCLD_2004m1007t1553-o01229_v003-2014m1210t191832.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/237/OMI-Aura_L2-OMMYDCLD_2012m0824t1605-o43140_v003-2015m0217t122829.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2012m0824t1605-o43140_v003-2015m0217t122829.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/144/OMI-Aura_L2-OMMYDCLD_2012m0523t1639-o41786_v003-2015m0215t143837.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2012m0523t1639-o41786_v003-2015m0215t143837.he5.xml" [1]
2016-05-06 13:35:57 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/083/OMI-Aura_L2-OMMYDCLD_2007m0324t1725-o14307_v003-2015m0102t143607.he5.xml [2525] -> "OMI-Aura_L2-OMMYDCLD_2007m0324t1725-o14307_v003-2015m0102t143607.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/168/OMI-Aura_L2-OMMYDCLD_2013m0617t1742-o47466_v003-2015m0222t205633.he5.xml [2524] -> "OMI-Aura_L2-OMMYDCLD_2013m0617t1742-o47466_v003-2015m0222t205633.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2014/001/OMI-Aura_L2-OMMYDCLD_2014m0101t1651-o50349_v003-2015m0228t154805.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2014m0101t1651-o50349_v003-2015m0228t154805.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/196/OMI-Aura_L2-OMMYDCLD_2011m0715t1645-o37228_v003-2015m0208t144400.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2011m0715t1645-o37228_v003-2015m0208t144400.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/204/OMI-Aura_L2-OMMYDCLD_2010m0723t1627-o32029_v003-2015m0131t102248.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2010m0723t1627-o32029_v003-2015m0131t102248.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/116/OMI-Aura_L2-OMMYDCLD_2008m0425t1733-o20103_v003-2015m0113t010022.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0425t1733-o20103_v003-2015m0113t010022.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/356/OMI-Aura_L2-OMMYDCLD_2005m1222t1719-o07652_v003-2014m1219t124139.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2005m1222t1719-o07652_v003-2014m1219t124139.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/032/OMI-Aura_L2-OMMYDCLD_2010m0201t1552-o29524_v003-2015m0127t201341.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2010m0201t1552-o29524_v003-2015m0127t201341.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/335/OMI-Aura_L2-OMMYDCLD_2013m1201t1734-o49898_v003-2015m0227t212332.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2013m1201t1734-o49898_v003-2015m0227t212332.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/091/OMI-Aura_L2-OMMYDCLD_2005m0401t1555-o03792_v003-2014m1215t152040.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2005m0401t1555-o03792_v003-2014m1215t152040.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/347/OMI-Aura_L2-OMMYDCLD_2011m1213t1459-o39426_v003-2015m0211t190501.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2011m1213t1459-o39426_v003-2015m0211t190501.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/324/OMI-Aura_L2-OMMYDCLD_2012m1119t1602-o44407_v003-2015m0218t180327.he5.xml [2526] -> "OMI-Aura_L2-OMMYDCLD_2012m1119t1602-o44407_v003-2015m0218t180327.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/287/OMI-Aura_L2-OMMYDCLD_2013m1014t1559-o49198_v003-2015m0227t083527.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m1014t1559-o49198_v003-2015m0227t083527.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2006/010/OMI-Aura_L2-OMMYDCLD_2006m0110t1611-o07928_v003-2014m1219t180914.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2006m0110t1611-o07928_v003-2014m1219t180914.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/099/OMI-Aura_L2-OMMYDCLD_2007m0409t1548-o14539_v003-2015m0103t075004.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m0409t1548-o14539_v003-2015m0103t075004.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/225/OMI-Aura_L2-OMMYDCLD_2009m0813t1717-o27020_v003-2015m0123t083728.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0813t1717-o27020_v003-2015m0123t083728.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/007/OMI-Aura_L2-OMMYDCLD_2007m0107t1652-o13200_v003-2014m1231t155235.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m0107t1652-o13200_v003-2014m1231t155235.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/337/OMI-Aura_L2-OMMYDCLD_2012m1202t1709-o44597_v003-2015m0219t002721.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m1202t1709-o44597_v003-2015m0219t002721.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2009/242/OMI-Aura_L2-OMMYDCLD_2009m0830t1620-o27267_v003-2015m0123t171618.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2009m0830t1620-o27267_v003-2015m0123t171618.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/161/OMI-Aura_L2-OMMYDCLD_2008m0609t1704-o20758_v003-2015m0113t165833.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2008m0609t1704-o20758_v003-2015m0113t165833.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2007/197/OMI-Aura_L2-OMMYDCLD_2007m0716t1718-o15967_v003-2015m0105t175431.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2007m0716t1718-o15967_v003-2015m0105t175431.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2011/298/OMI-Aura_L2-OMMYDCLD_2011m1025t1737-o38714_v003-2015m0210t135333.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2011m1025t1737-o38714_v003-2015m0210t135333.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/264/OMI-Aura_L2-OMMYDCLD_2013m0921t1735-o48864_v003-2015m0224t153810.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m0921t1735-o48864_v003-2015m0224t153810.he5.xml" [1]
2016-05-06 13:35:58 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2012/055/OMI-Aura_L2-OMMYDCLD_2012m0224t1636-o40490_v003-2015m0213t172436.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2012m0224t1636-o40490_v003-2015m0213t172436.he5.xml" [1]
2016-05-06 13:35:59 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2005/279/OMI-Aura_L2-OMMYDCLD_2005m1006t1616-o06530_v003-2014m1218t092031.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2005m1006t1616-o06530_v003-2014m1218t092031.he5.xml" [1]
2016-05-06 13:35:59 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/286/OMI-Aura_L2-OMMYDCLD_2013m1013t0344-o49176_v003-2015m0227t091557.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2013m1013t0344-o49176_v003-2015m0227t091557.he5.xml" [1]
2016-05-06 13:35:59 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2010/332/OMI-Aura_L2-OMMYDCLD_2010m1128t1753-o33894_v003-2015m0203t060302.he5.xml [2527] -> "OMI-Aura_L2-OMMYDCLD_2010m1128t1753-o33894_v003-2015m0203t060302.he5.xml" [1]
2016-05-06 13:35:59 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003//2013/083/OMI-Aura_L2-OMMYDCLD_2013m0324t2214-o46231_v003-2015m0221t042736.he5.xml [2530] -> "OMI-Aura_L2-OMMYDCLD_2013m0324t2214-o46231_v003-2015m0221t042736.he5.xml" [1]
2016-05-06 13:35:59 URL: ftp://aurapar2u.ecs.nasa.gov/data/s4pa///Aura_OMI_Level2/OMMYDCLD.003/2008/233/OMI-Aura_L2-OMMYDCLD_2008m0820t1752-o21807_v003-2015m0115t041516.he5.xml [2528] -> "OMI-Aura_L2-OMMYDCLD_2008m0820t1752-o21807_v003-2015m0115t041516.he5.xml" [1]
